member_id|subscriber_id|card_id|family_id|relationship|first_name|middle_name|last_name|member_suffix|dob|gender|address_1|address_2|city|state|zip_code|work_email_address|personal_email_address|home_phone_number|work_phone_number|benefit_plan_id|health_benefit_plan_name|network_code|enrollment_effective_date|enrollment_term_date|eligibility_group_number|eligibility_group_name
88725334700|887253347|887253347|00|18|Austin||Bahena||19961227|M|7736 SETTLER'S CIR||COAL VALLEY|IL|61240|austin.bahena@WorkEmail.com||4371839403||A|A|PZD|20180101|20331231|PZD8949999|TYPS Holdings North America
88877835803|888778358|888778358|03|19|Galvin|B|Armagost||20050201|M|4321 CHELSEA DR||EAST MOLINE|IL|61244|galvin.armagost@WorkEmail.com|galvinbarmagost@gmail.com|1849796077||A|A|PZD|20041221|20331231|PZD8949999|TYPS Holdings North America
88877835802|888778358|888778358|02|19|Sybil||Armagost||20020320|F|4321 CHELSEA DR||EAST MOLINE|IL|61244|sybil.armagost@WorkEmail.com||1849796077||A|A|PZD|20020218|20331231|PZD8949999|TYPS Holdings North America
88917403903|889174039|889174039|03|19|Cailin||Netzley||20051128|F|11702 BAYLOR DR||COLONA|IL|61241|cailin.netzley@WorkEmail.com||9326367834||A|A|PZD|20051110|20331231|PZD8949999|TYPS Holdings North America
88917403902|889174039|889174039|02|01|Laura|M|Netzley||19811014|F|11702 BAYLOR DR||COLONA|IL|61241|laura.netzley@WorkEmail.com|lauramnetzley@gmail.com|9326367834||A|A|PZD|20040417|20331231|PZD8949999|TYPS Holdings North America
88917403901|889174039|889174039|01|19|Shafira||Netzley||20011026|F|11702 BAYLOR DR||COLONA|IL|61241|shafira.netzley@WorkEmail.com||9326367834||A|A|PZD|20030801|20331231|PZD8949999|TYPS Holdings North America
88114304101|881143041|881143041|01|01|Nola|A|Zutell||19621215|F|10544 GOODWOOD BLVD||MILAN|IL|61264|nola.zutell@WorkEmail.com|nolaazutell@gmail.com|1089875479||A|A|PZD|19940101|20331231|PZD8949999|TYPS Holdings North America
88114304100|881143041|881143041|00|18|John|A|Zutell||19631228|M|10544 GOODWOOD BLVD||MILAN|IL|61264|john.zutell@WorkEmail.com|johnazutell@gmail.com|1089875479||A|A|PZD|19910701|20331231|PZD8949999|TYPS Holdings North America
88636177902|886361779|886361779|02|19|Chelsea|E|Szerbin||20050820|F|17510 MALLARD COVE AVE||COAL VALLEY|IL|61240|chelsea.szerbin@WorkEmail.com|chelseaeszerbin@gmail.com|9768528258||A|A|PZD|20050721|20331231|PZD8949999|TYPS Holdings North America
88636177900|886361779|886361779|00|18|Boris||Szerbin||19630706|M|17510 MALLARD COVE AVE||COAL VALLEY|IL|61240|boris.szerbin@WorkEmail.com||9768528258||A|A|PZD|19910401|20331231|PZD8949999|TYPS Holdings North America
88751643600|887516436|887516436|00|18|Finn||Grattelo||20030516|M|9455 PECUE LN||ALEDO|IL|61231|finn.grattelo@WorkEmail.com||4939981754||A|A|PZD|20220101|20331231|PZD8949999|TYPS Holdings North America
88207732401|882077324|882077324|01|01|Destiny||Froelich||19890102|F|10115 AVENUE J||PORT BYRON|IL|61275|destiny.froelich@WorkEmail.com||1822865683||A|A|PZD|20160401|20331231|PZD8949999|TYPS Holdings North America
88207732400|882077324|882077324|00|18|Leo||Froelich||19890409|M|10115 AVENUE J||PORT BYRON|IL|61275|leo.froelich@WorkEmail.com||1822865683||A|A|PZD|20160401|20331231|PZD8949999|TYPS Holdings North America
88671360901|886713609|886713609|01|01|Amela||Paulauskas||19950826|F|2034 HECK YOUNG RD||EAST MOLINE|IL|61244|amela.paulauskas@WorkEmail.com||1879420833||A|A|PZD|20221024|20331231|PZD8949999|TYPS Holdings North America
88671360900|886713609|886713609|00|18|Lars||Paulauskas||19950702|M|2034 HECK YOUNG RD||EAST MOLINE|IL|61244|lars.paulauskas@WorkEmail.com||1879420833||A|A|PZD|20220401|20331231|PZD8949999|TYPS Holdings North America
88897938300|888979383|888979383|00|18|Kevin||Naselli||19610312|M|3016 GROOM RD||MOLINE|IL|61265|kevin.naselli@WorkEmail.com||2089088633||IN|IN|FPO|20220201|20331231|FPO7949699|Barney Healthcare System
88882366502|888823665|888823665|02|19|Travis|J|Whitlach||20021021|M|1475 ARCADIA DR||CLINTON|IA|52732|travis.whitlach@WorkEmail.com|travisjwhitlach@gmail.com|5616577826||A|A|PZD|20020929|20331231|PZD8949999|TYPS Holdings North America
88322959502|883229595|883229595|02|19|September||Giberson||20050201|F|11111 N HARRELL'S FERRY RD||WALCOTT|IA|52773|september.giberson@WorkEmail.com||2407989837||A|A|PZD|20140401|20331231|PZD8949999|TYPS Holdings North America
88322959500|883229595|883229595|00|18|Tate|S|Giberson||19760709|M|11111 N HARRELL'S FERRY RD||WALCOTT|IA|52773|tate.giberson@WorkEmail.com|tatesgiberson@gmail.com|2407989837||A|A|PZD|20140401|20331231|PZD8949999|TYPS Holdings North America
88680299200|886802992|886802992|00|18|Vaughan||Hemsley||19921001|M|8585 PICARDY AVE||BETTENDORF|IA|52722|vaughan.hemsley@WorkEmail.com||4860600591||A|A|PZD|20161001|20331231|PZD8949999|TYPS Holdings North America
88692592901|886925929|886925929|01|19|Chelsea||Cesar||20021108|F|18338 THREE BARS DR|APT 508|DAVENPORT|IA|52807|chelsea.cesar@WorkEmail.com||1915290574||A|A|PZD|20221201|20331231|PZD8949999|TYPS Holdings North America
88692592900|886925929|886925929|00|18|Boris|D|Cesar||19711125|M|18338 THREE BARS DR|APT 508|DAVENPORT|IA|52807|boris.cesar@WorkEmail.com|borisdcesar@gmail.com|1915290574||A|A|PZD|20221201|20331231|PZD8949999|TYPS Holdings North America
88620936902|886209369|886209369|02|19|Piper|T|Mustaro||20050604|F|1547 RANGELAND AVE||ELDRIDGE|IA|52748|piper.mustaro@WorkEmail.com|pipertmustaro@gmail.com|6293871286||A|A|PZD|20050406|20331231|PZD8949999|TYPS Holdings North America
88620936901|886209369|886209369|01|01|Lenore|T|Mustaro||19770309|F|1547 RANGELAND AVE||ELDRIDGE|IA|52748|lenore.mustaro@WorkEmail.com|lenoretmustaro@gmail.com|6293871286||A|A|PZD|20030701|20331231|PZD8949999|TYPS Holdings North America
88465602500|884656025|884656025|00|18|Brett||Hare||19930421|M|4524 CARONDELET DR||WALCOTT|IA|52773|brett.hare@WorkEmail.com||3317687627||A|A|PZD|20180101|20331231|PZD8949999|TYPS Holdings North America
88656380901|886563809|886563809|01|01|Janna||Wan||19850313|F|3421 BRADY ST||CLINTON|IA|52732|janna.wan@WorkEmail.com||2005210425||A|A|PZD|20111219|20331231|PZD8949999|TYPS Holdings North America
88656380900|886563809|886563809|00|18|Simon||Wan||19800523|M|3421 BRADY ST||CLINTON|IA|52732|simon.wan@WorkEmail.com||2005210425||A|A|PZD|20081101|20331231|PZD8949999|TYPS Holdings North America
88203067604|882030676|882030676|04|01|Adara|L|Nicolette||19590522|F|2673 N 31ST ST||DAVENPORT|IA|52806|adara.nicolette@WorkEmail.com|adaralnicolette@gmail.com|7882456802||A|A|PZD|19940101|20331231|PZD8949999|TYPS Holdings North America
88203067600|882030676|882030676|00|18|Bradley|C|Hartry||19680616|M|2673 N 31ST ST||DAVENPORT|IA|52806|bradley.hartry@WorkEmail.com|bradleychartry@gmail.com|7882456802||A|A|PZD|19920101|20331231|PZD8949999|TYPS Holdings North America
88653895600|886538956|886538956|00|18|Chase||Heatly||19900701|M|4943 COTTAGE HILL DR||FULTON|IL|61252|chase.heatly@WorkEmail.com||1607780972||A|A|PZD|20170401|20331231|PZD8949999|TYPS Holdings North America
88388439400|883884394|883884394|00|18|Leroy||Bordinger||19690404|M|3991 ELEANOR DR||ROCK ISLAND|IL|61201|leroy.bordinger@WorkEmail.com||1634532445||A|A|PZD|20090301|20331231|PZD8949999|TYPS Holdings North America
88753530701|887535307|887535307|01|01|Steven||Taillefer||19570724|M|16622 HIGHLAND CLUB AVE||DAVENPORT|IA|52806|steven.taillefer@WorkEmail.com||9345116415||A|A|PZD|20210101|20331231|PZD8949999|TYPS Holdings North America
88753530700|887535307|887535307|00|18|Shellie||Taillefer||19620611|F|16622 HIGHLAND CLUB AVE||DAVENPORT|IA|52806|shellie.taillefer@WorkEmail.com||9345116415||A|A|PZD|20210101|20331231|PZD8949999|TYPS Holdings North America
88658213504|886582135|886582135|04|19|Erin||Norem||20040221|F|20774 GREAT PLAINS AVE||MUSCATINE|IA|52761|erin.norem@WorkEmail.com||7203521253||A|A|PZD|20131001|20331231|PZD8949999|TYPS Holdings North America
88658213503|886582135|886582135|03|19|Christopher||Norem||20040221|M|20774 GREAT PLAINS AVE||MUSCATINE|IA|52761|christopher.norem@WorkEmail.com||7203521253||A|A|PZD|20131001|20331231|PZD8949999|TYPS Holdings North America
88658213502|886582135|886582135|02|19|Mona||Norem||19990518|F|20774 GREAT PLAINS AVE||MUSCATINE|IA|52761|mona.norem@WorkEmail.com||7203521253||A|A|PZD|20131001|20331231|PZD8949999|TYPS Holdings North America
88658213500|886582135|886582135|00|18|Alec||Norem||19720605|M|20774 GREAT PLAINS AVE||MUSCATINE|IA|52761|alec.norem@WorkEmail.com||7203521253||A|A|PZD|20131001|20331231|PZD8949999|TYPS Holdings North America
88797157401|887971574|887971574|01|01|Elaine||Girres||19900607|F|13642 PARWOOD AVE||BETTENDORF|IA|52722|elaine.girres@WorkEmail.com||6001933882||HN|HN|FPO|20220820|20331231|FPO7949699|Barney Healthcare System
88797157400|887971574|887971574|00|18|Amal||Girres||19901212|M|13642 PARWOOD AVE||BETTENDORF|IA|52722|amal.girres@WorkEmail.com||6001933882||HN|HN|FPO|20191101|20331231|FPO7949699|Barney Healthcare System
88784736400|887847364|887847364|00|18|Jack||Ugalde||20021109|M|15143 SEVEN PINES AVE||LYNN CENTER|IL|61262|jack.ugalde@WorkEmail.com||1775543238||A|A|PZD|20220101|20331231|PZD8949999|TYPS Holdings North America
88534435701|885344357|885344357|01|01|Alexis||Ped||19680208|F|1329 S 17TH ST||BLUE GRASS|IA|52726|alexis.ped@WorkEmail.com||6761852791||A|A|PZD|20190101|20331231|PZD8949999|TYPS Holdings North America
88290321601|882903216|882903216|01|01|Genevieve||Smyre||19630730|F|10087 KINGLET DR||MAQUOKETA|IA|52060|genevieve.smyre@WorkEmail.com||8913923716||A|A|PZD|20171101|20331231|PZD8949999|TYPS Holdings North America
88265801905|882658019|882658019|05|01|Rose||Akahi||19620916|F|2621 N SHERWOOD FOREST DR||COAL VALLEY|IL|61240|rose.akahi@WorkEmail.com||5390908992||HN|HN|FPO|20191101|20331231|FPO7949699|Barney Healthcare System
88265801902|882658019|882658019|02|19|Quynn||Akahi||19991220|F|2621 N SHERWOOD FOREST DR||COAL VALLEY|IL|61240|quynn.akahi@WorkEmail.com||5390908992||HN|HN|FPO|20191101|20331231|FPO7949699|Barney Healthcare System
88265801901|882658019|882658019|01|19|Clayton||Akahi||19971225|M|2621 N SHERWOOD FOREST DR||COAL VALLEY|IL|61240|clayton.akahi@WorkEmail.com||5390908992||HN|HN|FPO|20191101|20331231|FPO7949699|Barney Healthcare System
88366000707|883660007|883660007|07|17|Venus||Abdulkarim||20050316|F|6215 KLEINPETER RD||GENESEO|IL|61254|venus.abdulkarim@WorkEmail.com||8482410418||A|A|PZD|20190401|20331231|PZD8949999|TYPS Holdings North America
88366000706|883660007|883660007|06|17|Isabelle||Carli||20020224|F|6215 KLEINPETER RD||GENESEO|IL|61254|isabelle.carli@WorkEmail.com||8482410418||A|A|PZD|20190401|20331231|PZD8949999|TYPS Holdings North America
88366000705|883660007|883660007|05|01|Tashya||Abdulkarim||19841202|F|6215 KLEINPETER RD||GENESEO|IL|61254|tashya.abdulkarim@WorkEmail.com||8482410418||A|A|PZD|20171028|20331231|PZD8949999|TYPS Holdings North America
88366000701|883660007|883660007|01|19|Branden|E|Abdulkarim||20050725|M|6215 KLEINPETER RD||GENESEO|IL|61254|branden.abdulkarim@WorkEmail.com|brandeneabdulkarim@gmail.com|8482410418||A|A|PZD|20050713|20331231|PZD8949999|TYPS Holdings North America
88366000700|883660007|883660007|00|18|Alec|E|Abdulkarim||19810915|M|6215 KLEINPETER RD||GENESEO|IL|61254|alec.abdulkarim@WorkEmail.com|aleceabdulkarim@gmail.com|8482410418||A|A|PZD|20011001|20331231|PZD8949999|TYPS Holdings North America
88582928600|885829286|885829286|00|18|Hector||Lapinsky||19851010|M|13420 NATCHEZ CT|1180 OAK ST|MOSCOW|IA|52760|hector.lapinsky@WorkEmail.com||8178798221||A|A|PZD|20080401|20331231|PZD8949999|TYPS Holdings North America
88534295103|885342951|885342951|03|19|Rebekah|G|Harradine||20050617|F|5730 TEE DR||CAMBRIDGE|IL|61238|rebekah.harradine@WorkEmail.com|rebekahgharradine@gmail.com|1938308756||A|A|PZD|20050527|20331231|PZD8949999|TYPS Holdings North America
88534295102|885342951|885342951|02|19|Damon|L|Harradine||20011023|M|5730 TEE DR||CAMBRIDGE|IL|61238|damon.harradine@WorkEmail.com|damonlharradine@gmail.com|1938308756||A|A|PZD|20010910|20331231|PZD8949999|TYPS Holdings North America
88534295101|885342951|885342951|01|01|Jessica||Harradine||19750117|F|5730 TEE DR||CAMBRIDGE|IL|61238|jessica.harradine@WorkEmail.com||1938308756||A|A|PZD|19981001|20331231|PZD8949999|TYPS Holdings North America
88419080500|884190805|884190805|00|18|Garth||Gripp||19880619|M|2491 78TH AVE||MOLINE|IL|61265|garth.gripp@WorkEmail.com||9007946206||A|A|PZD|20220301|20331231|PZD8949999|TYPS Holdings North America
88506035602|885060356|885060356|02|19|Candice||Albano||20031102|F|2383 71ST AVE||PORT BYRON|IL|61275|candice.albano@WorkEmail.com||1542593864||A|A|PZD|20130101|20331231|PZD8949999|TYPS Holdings North America
88181001300|881810013|881810013|00|18|Galvin||Mabe||19990914|M|1650 N 40TH ST||MOLINE|IL|61265|galvin.mabe@WorkEmail.com||1197886192||A|A|PZD|20230101|20331231|PZD8949999|TYPS Holdings North America
88586990603|885869906|885869906|03|01|Nevada||Coronado||19900323|F|833 W JOHNSON ST||MILAN|IL|61264|nevada.coronado@WorkEmail.com||6039303913||A|A|PZD|20170217|20331231|PZD8949999|TYPS Holdings North America
88586990600|885869906|885869906|00|18|Laith||Coronado||19850108|M|833 W JOHNSON ST||MILAN|IL|61264|laith.coronado@WorkEmail.com||6039303913||A|A|PZD|20100101|20331231|PZD8949999|TYPS Holdings North America
88793935701|887939357|887939357|01|01|Delilah||Melonson||19810525|F|7913 JOHN NEWCOMBE AVE||MINERAL|IL|61344|delilah.melonson@WorkEmail.com||4324195468||AC|AC|PZD|20220401|20331231|PZD8949999|TYPS Holdings North America
88793935700|887939357|887939357|00|18|John||Melonson||19810322|M|7913 JOHN NEWCOMBE AVE||MINERAL|IL|61344|john.melonson@WorkEmail.com||4324195468||AC|AC|PZD|20220401|20331231|PZD8949999|TYPS Holdings North America
88624865001|886248650|886248650|01|01|Flavia||Hatzenbuhler||19770126|F|15013 SNOWY EGRET CT||TAYLOR RIDGE|IL|61284|flavia.hatzenbuhler@WorkEmail.com||7523618685||A|A|PZD|20061021|20331231|PZD8949999|TYPS Holdings North America
88624865000|886248650|886248650|00|18|Elliott|W|Hatzenbuhler|JR|19771227|M|15013 SNOWY EGRET CT||TAYLOR RIDGE|IL|61284|elliott.hatzenbuhler@WorkEmail.com|elliottwhatzenbuhler@gmail.com|7523618685||A|A|PZD|20001202|20331231|PZD8949999|TYPS Holdings North America
88695014803|886950148|886950148|03|01|Medge||Rundahl||19880804|F|6036 SHALLOW BROOK LN|#A|HAMPTON|IL|61256|medge.rundahl@WorkEmail.com||6932325875||A|A|PZD|20170903|20331231|PZD8949999|TYPS Holdings North America
88695014800|886950148|886950148|00|18|Laith||Rundahl||19861101|M|6036 SHALLOW BROOK LN|#A|HAMPTON|IL|61256|laith.rundahl@WorkEmail.com||6932325875||A|A|PZD|20170101|20331231|PZD8949999|TYPS Holdings North America
88521804300|885218043|885218043|00|18|Mohammad|A|Duva||19590206|M|10820 MALCOLM DR||MARCELL|MN|56657|mohammad.duva@WorkEmail.com|mohammadaduva@gmail.com|2541535198||B|B|PZD|20200301|20331231|PZD8949999|TYPS Holdings North America
88703064401|887030644|887030644|01|01|Maggy||Lian||19721103|F|8024 PRESIDENT DR||DUNKERTON|IA|50626|maggy.lian@WorkEmail.com||5343916481||A|A|PZD|20230101|20331231|PZD8949999|TYPS Holdings North America
88703064400|887030644|887030644|00|18|Mohammad||Lian||19691221|M|8024 PRESIDENT DR||DUNKERTON|IA|50626|mohammad.lian@WorkEmail.com||5343916481||A|A|PZD|20230101|20331231|PZD8949999|TYPS Holdings North America
88721552300|887215523|887215523|00|18|Flynn|J|Piascik||19710601|M|3930 TOPEKA ST||PRINCETON|IA|52768|flynn.piascik@WorkEmail.com|flynnjpiascik@gmail.com|1304473717||A|A|PZD|20020401|20331231|PZD8949999|TYPS Holdings North America
88817863900|888178639|888178639|00|18|Christopher||Dyals||19970607|M|18355 DEEP FOREST AVE||ATKINSON|IL|61235|christopher.dyals@WorkEmail.com||8378230328||A|A|PZD|20190101|20331231|PZD8949999|TYPS Holdings North America
88430918501|884309185|884309185|01|01|Lillith||Bizcassa||19600709|F|8115 PRESIDENT DR||CLINTON|IA|52732|lillith.bizcassa@WorkEmail.com||5762722771||A|A|PZD|20221001|20331231|PZD8949999|TYPS Holdings North America
88430918500|884309185|884309185|00|18|Kevin||Bizcassa||19771228|M|8115 PRESIDENT DR||CLINTON|IA|52732|kevin.bizcassa@WorkEmail.com||5762722771||A|A|PZD|20221001|20331231|PZD8949999|TYPS Holdings North America
88563394000|885633940|885633940|00|18|Valentine||Salverson||19780105|M|6015 TENNYSON DR||SHERRARD|IL|61281|valentine.salverson@WorkEmail.com||3114542765||A|A|PZD|20160701|20331231|PZD8949999|TYPS Holdings North America
88176962100|881769621|881769621|00|18|Chase||Labog||19880718|M|605 NELSON DR||BETTENDORF|IA|52722|chase.labog@WorkEmail.com||4190959609||A|A|PZD|20220401|20331231|PZD8949999|TYPS Holdings North America
88548448100|885484481|885484481|00|18|Amal||Falke||19930311|M|17921 JOOR RD||MILAN|IL|61264|amal.falke@WorkEmail.com||2732552662||A|A|PZD|20220401|20331231|PZD8949999|TYPS Holdings North America
88643297800|886432978|886432978|00|18|Macon||Plance||19590111|M|1127 ELMCREST DR||DAVENPORT|IA|52804|macon.plance@WorkEmail.com||5924044484||B|B|PZD|20200801|20331231|PZD8949999|TYPS Holdings North America
88672299600|886722996|886722996|00|18|Hop||Wrzesinski||19650106|M|6625 KERR ST||CAMBRIDGE|IL|61238|hop.wrzesinski@WorkEmail.com||6715718382||B|B|PZD|20230101|20331231|PZD8949999|TYPS Holdings North America
88185471600|881854716|881854716|00|18|Joshua||Fenison||20040420|M|2745 LORRAINE ST||PRINCETON|IL|61356|joshua.fenison@WorkEmail.com||8832041979||A|A|PZD|20230101|20331231|PZD8949999|TYPS Holdings North America
88491264104|884912641|884912641|04|01|Lillian||Lamay||19650707|F|4824 WOODSIDE DR||LAND O LAKES|FL|34638|lillian.lamay@WorkEmail.com||2703604884||A|A|PZD|20210401|20331231|PZD8949999|TYPS Holdings North America
88491264103|884912641|884912641|03|19|Caesar||Lamay||20020710|M|4824 WOODSIDE DR||LAND O LAKES|FL|34638|caesar.lamay@WorkEmail.com||2703604884||A|A|PZD|20210401|20331231|PZD8949999|TYPS Holdings North America
88491264102|884912641|884912641|02|19|Elizabeth|L|Lamay||19980825|F|4824 WOODSIDE DR||LAND O LAKES|FL|34638|elizabeth.lamay@WorkEmail.com|elizabethllamay@gmail.com|2703604884||A|A|PZD|20210401|20331231|PZD8949999|TYPS Holdings North America
88491264100|884912641|884912641|00|18|Kevin||Lamay||19630106|M|4824 WOODSIDE DR||LAND O LAKES|FL|34638|kevin.lamay@WorkEmail.com||2703604884||A|A|PZD|20210401|20331231|PZD8949999|TYPS Holdings North America
88355219901|883552199|883552199|01|19|Travis||Fahrlander||20040323|M|3076 BOOTSIE DR||MORRISON|IL|61270|travis.fahrlander@WorkEmail.com||3647833457||A|A|PZD|20141001|20331231|PZD8949999|TYPS Holdings North America
88355219900|883552199|883552199|00|18|Fuller||Fahrlander||19820307|M|3076 BOOTSIE DR||MORRISON|IL|61270|fuller.fahrlander@WorkEmail.com||3647833457||A|A|PZD|20141001|20331231|PZD8949999|TYPS Holdings North America
88449821302|884498213|884498213|02|19|Brittany||Hemsley||20010728|F|3590 OSCEOLA ST||BETTENDORF|IA|52722|brittany.hemsley@WorkEmail.com||8565646964||HN|HN|FPO|20191101||FPO7949699|Barney Healthcare System
88449821301|884498213|884498213|01|01|Rebecca||Hemsley||19810825|F|3590 OSCEOLA ST||BETTENDORF|IA|52722|rebecca.hemsley@WorkEmail.com||8565646964||HN|HN|FPO|20191101||FPO7949699|Barney Healthcare System
88778653904|887786539|887786539|04|01|Piper||Bonsey||19891018|F|5011 LOST OAK DR||MUSCATINE|IA|52761|piper.bonsey@WorkEmail.com||5142907691||HN|HN|FPO|20230520|20331231|FPO7949699|Barney Healthcare System
88778653900|887786539|887786539|00|18|Emery||Cerao||19880224|M|5011 LOST OAK DR||MUSCATINE|IA|52761|emery.cerao@WorkEmail.com||5142907691||HN|HN|FPO|20200801|20331231|FPO7949699|Barney Healthcare System
88123661501|881236615|881236615|01|01|September|S|Guebert||19771112|F|14034 ARBOR GROVE DR||MILAN|IL|61264|september.guebert@WorkEmail.com|septembersguebert@gmail.com|3598280027||A|A|PZD|20030426|20331231|PZD8949999|TYPS Holdings North America
88123661500|881236615|881236615|00|18|Tad|A|Guebert||19771206|M|14034 ARBOR GROVE DR||MILAN|IL|61264|tad.guebert@WorkEmail.com|tadaguebert@gmail.com|3598280027||A|A|PZD|19980101|20331231|PZD8949999|TYPS Holdings North America
88423664001|884236640|884236640|01|01|Whilemina||Hooks||19790620|F|6514 OAK GARDEN DR||GLEN ALLEN|VA|23060|whilemina.hooks@WorkEmail.com||8379620090||HN|HN|FPO|20220301|20331231|FPO7949699|Barney Healthcare System
88282267501|882822675|882822675|01|01|Alexandra||Skeeter||19900206|F|2605 WELLER AVE||BELVIDERE|IL|61008|alexandra.skeeter@WorkEmail.com||7058838699||A|A|PZD|20150627|20331231|PZD8949999|TYPS Holdings North America
88282267500|882822675|882822675|00|18|Wang||Skeeter||19840929|M|2605 WELLER AVE||BELVIDERE|IL|61008|wang.skeeter@WorkEmail.com||7058838699||A|A|PZD|20150401|20331231|PZD8949999|TYPS Holdings North America
88799592404|887995924|887995924|04|19|Cecilia|C|Lian||20020719|F|25124 OLD GREENWELL SPRINGS RD||DAVENPORT|IA|52806|cecilia.lian@WorkEmail.com|ceciliaclian@gmail.com|1644781716||A|A|PZD|20020711|20331231|PZD8949999|TYPS Holdings North America
88799592403|887995924|887995924|03|19|Remedios|L|Lian||19980403|F|25124 OLD GREENWELL SPRINGS RD||DAVENPORT|IA|52806|remedios.lian@WorkEmail.com|remediosllian@gmail.com|1644781716||A|A|PZD|20021001|20331231|PZD8949999|TYPS Holdings North America
88661119600|886611196|886611196|00|18|Oleg||Astarita||19660709|M|11368 PAMELA DR||DAVENPORT|IA|52806|oleg.astarita@WorkEmail.com||5923442933||A|A|PZD|20230101|20331231|PZD8949999|TYPS Holdings North America
88623408401|886234084|886234084|01|01|Karen|S|Oleksiak||19610615|F|1076 MAYHAW DR||BLUE GRASS|IA|52726|karen.oleksiak@WorkEmail.com|karensoleksiak@gmail.com|7967533292||A|A|PZD|19940101|20331231|PZD8949999|TYPS Holdings North America
88623408400|886234084|886234084|00|18|Driscoll||Oleksiak||19600702|M|1076 MAYHAW DR||BLUE GRASS|IA|52726|driscoll.oleksiak@WorkEmail.com||7967533292||A|A|PZD|19860101|20331231|PZD8949999|TYPS Holdings North America
88433787601|884337876|884337876|01|01|Isabella||Kiper||19901213|F|13612 BROOK POINT DR||BLUE GRASS|IA|52726|isabella.kiper@WorkEmail.com||8844988238||A|A|PZD|20220401|20331231|PZD8949999|TYPS Holdings North America
88433787600|884337876|884337876|00|18|Tiger||Kiper||19900217|M|13612 BROOK POINT DR||BLUE GRASS|IA|52726|tiger.kiper@WorkEmail.com||8844988238||A|A|PZD|20140101|20331231|PZD8949999|TYPS Holdings North America
88180100200|881801002|881801002|00|18|Charles||Farm||20020711|M|2976 GARNET DR||MOLINE|IL|61265|charles.farm@WorkEmail.com||5048791440||A|A|PZD|20220501|20331231|PZD8949999|TYPS Holdings North America
88674012000|886740120|886740120|00|18|Brett||Schrab||19820904|M|13036 GREAT TERN AVE||COLONA|IL|61241|brett.schrab@WorkEmail.com||6430918001||A|A|PZD|20150701|20331231|PZD8949999|TYPS Holdings North America
88614789001|886147890|886147890|01|01|Eve||Tani||19891022|F|2273 HILLSDALE DR||MOLINE|IL|61265|eve.tani@WorkEmail.com||4291258715||A|A|PZD|20160101|20331231|PZD8949999|TYPS Holdings North America
88614789000|886147890|886147890|00|18|Valentine||Tani||19890404|M|2273 HILLSDALE DR||MOLINE|IL|61265|valentine.tani@WorkEmail.com||4291258715||A|A|PZD|20160101|20331231|PZD8949999|TYPS Holdings North America
88567847700|885678477|885678477|00|18|Thomas|R|Melikyan||19620815|M|5011 LOST OAK DR||PORT BYRON|IL|61275|thomas.melikyan@WorkEmail.com|thomasrmelikyan@gmail.com|8583325231||B|B|PZD|20210901|20331231|PZD8949999|TYPS Holdings North America
88337141700|883371417|883371417|00|18|Tiger||Antkowiak||19990102|M|3111 FAIRWAY DR||PRESTON|IA|52069|tiger.antkowiak@WorkEmail.com||3247323245||A|A|PZD|20200101|20331231|PZD8949999|TYPS Holdings North America
88189552104|881895521|881895521|04|19|Rudyard||Hershkowitz||20020417|M|3341 BEN WILLIAMS LN||NEW WINDSOR|IL|61465|rudyard.hershkowitz@WorkEmail.com||6214345474||A|A|PZD|20020124|20331231|PZD8949999|TYPS Holdings North America
88189552102|881895521|881895521|02|01|Charissa||Hershkowitz||19770816|F|3341 BEN WILLIAMS LN||NEW WINDSOR|IL|61465|charissa.hershkowitz@WorkEmail.com||6214345474||A|A|PZD|19961228|20331231|PZD8949999|TYPS Holdings North America
88189552100|881895521|881895521|00|18|Neville|E|Hershkowitz||19760902|M|3341 BEN WILLIAMS LN||NEW WINDSOR|IL|61465|neville.hershkowitz@WorkEmail.com|nevilleehershkowitz@gmail.com|6214345474||A|A|PZD|19960701|20331231|PZD8949999|TYPS Holdings North America
88142518501|881425185|881425185|01|01|Josephine||Kneedler||19830527|F|23138 ZEB CHANEY RD||DAVENPORT|IA|52804|josephine.kneedler@WorkEmail.com||9515736633||A|A|PZD|20111008|20331231|PZD8949999|TYPS Holdings North America
88151094000|881510940|881510940|00|18|Herrod||Kuehnhold||20030706|M|233 HIGHLAND TRACE DR||CORDOVA|IL|61242|herrod.kuehnhold@WorkEmail.com||1919124834||A|A|PZD|20220401|20331231|PZD8949999|TYPS Holdings North America
88521775600|885217756|885217756|00|18|Michael|J|Velazguez||19810613|M|6865 SAINT FRANCIS AVE||MOLINE|IL|61265|michael.velazguez@WorkEmail.com|michaeljvelazguez@gmail.com|2025134013||A|A|PZD|20060101|20331231|PZD8949999|TYPS Holdings North America
88413889103|884138891|884138891|03|19|Kelly||Vlchek||20010212|F|1917 STARING LN||PORT BYRON|IL|61275|kelly.vlchek@WorkEmail.com||7819879315||A|A|PZD|20010302|20331231|PZD8949999|TYPS Holdings North America
88413889101|884138891|884138891|01|01|Allegra||Vlchek||19690227|F|1917 STARING LN||PORT BYRON|IL|61275|allegra.vlchek@WorkEmail.com||7819879315||A|A|PZD|20010302|20331231|PZD8949999|TYPS Holdings North America
